# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 9 Manufacturer: samsung Model: SM-G973F
# 
# Raw,ElapsedRealtimeNanos,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz,UserLatitude,UserLongitude,UserAltitude
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs,ElapsedRealtimeNanos
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Fix,gps,51.524748,-0.134398,80.917433,0.000000,6.000000,1581413383000,1188631186855687
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,5,0.0,16431,207000931345812,14,42.616661071777344,242.71240605408596,0.0023909069132059813,25,2531.281983611948,0.0011954534566029906,1.57542003E9,,,,0,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,7,0.0,16431,207000925143352,14,45.481815338134766,473.10677896895237,0.001812106347642839,25,4959.725058634847,9.060531738214195E-4,1.57542003E9,,,,0,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,8,0.0,16397,207000916207139,54,26.493263244628906,-290.98036994421113,1.296022021293708,20,-2746.1125258634656,3.4028234663852886E38,1.57542003E9,,,,0,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,13,0.0,16431,207000930737216,13,43.58963394165039,-356.2554806186732,0.002137538744136691,25,-3737.9988369907046,0.0010687693720683455,1.57542003E9,,,,0,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,15,0.0,16384,207000923946004,1000000000,15.837038040161133,-615.0050447855479,2.99792458E8,20,-5773.3674853323155,3.4028234663852886E38,1.57542003E9,,,,1,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,21,0.0,16385,207000917047242,77,22.24508285522461,-187.7522776893361,1.1762255149809242,20,-1765.4404052080158,3.4028234663852886E38,1.57542003E9,,,,1,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,27,0.0,16384,207000916400956,1000000000,16.745391845703125,-10.025356716338209,2.99792458E8,20,-75.58197989052272,3.4028234663852886E38,1.57542003E9,,,,1,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,28,0.0,16431,207000924797693,11,48.17734146118164,-520.5136407504506,0.001328640035353601,25,-5477.396597808137,6.643200176768005E-4,1.57542003E9,,,,0,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,30,0.0,16431,207000931536028,12,46.940765380859375,160.80178064361075,0.001531920279376209,25,1680.849949545147,7.659601396881044E-4,1.57542003E9,,,,0,,1,34.6890754699707,1.57542003E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,2,0.0,32867,936592876,34,40.90541076660156,64.88902943376138,0.002867275383323431,25,667.7400025253097,0.0014336376916617155,1.59975002E9,,,,0,,3,49.67959976196289,1.59975002E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,12,0.0,32867,935827508,33,42.33606719970703,-166.81878030849134,0.002429286018013954,25,-1740.8216708944492,0.001214643009006977,1.60143744E9,,,,0,,3,49.67959976196289,1.60143744E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,11,0.0,32867,930124305,69,32.069297790527344,556.5334974537382,0.007466006558388472,25,6266.505696251788,0.003733003279194236,1.602E9,,,,0,,3,49.67959976196289,1.602E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,1,0.0,32867,923846782,33,42.299720764160156,702.7748807946627,0.002437760354951024,25,6887.197179794655,0.001218880177475512,1.60256256E9,,,,0,,3,49.67959976196289,1.60256256E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,3,0.0,32769,381338,138,23.56548309326172,-597.7783397957455,1.115649540164652,28,-6207.5314424735325,3.4028234663852886E38,1.60481254E9,,,,0,,3,49.67959976196289,1.60481254E9,25.0,NaN,NaN
Raw,1188631190916610,10767000000,,,-1265448590233346618,0.0,22.148886106646266,,,27,7,0.0,16385,206986866390903,63,24.685077667236328,128.4225428068952,1.0645848340063724,20,732.7209253782567,3.4028234663852886E38,1.56109798E9,,,,0,,5,49.77452850341797,1.56109798E9,25.0,NaN,NaN
